AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
66.75,0.7150624999999999,0.6937499999999999,32.75,28.5,44.375,72.6875,52.6875,64.5625,63.4,62.4375,47.3125,44.75,9.3125,10.1875
51.0,0.6579999999999999,0.417,52.0,23.0,23.0,75.0,39.0,71.0,50.0,23.0,31.0,13.0,5.0,4.0
42.0,0.765,0.6709999999999999,17.0,19.0,45.0,66.0,50.0,60.0,41.0,31.0,29.0,21.0,5.0,5.0
26.125,0.60175,0.65325,13.0,12.375,44.125,57.875,46.125,53.375,15.875,15.0,10.75,8.375,5.25,4.375
59.25,0.7555833333333332,0.6735833333333332,17.75,16.75,68.08333333333333,83.83333333333333,71.58333333333333,77.83333333333333,62.666666666666664,54.833333333333336,35.416666666666664,31.083333333333332,16.0,17.583333333333332
36.57142857142857,0.8842380952380952,0.8772380952380955,17.571428571428573,17.047619047619047,35.857142857142854,57.142857142857146,40.80952380952381,47.523809523809526,31.0,30.904761904761905,19.047619047619047,18.0,5.571428571428571,6.238095238095238
17.923076923076923,1.2106153846153849,1.149153846153846,14.923076923076923,14.153846153846153,14.0,24.923076923076923,14.0,20.615384615384617,12.583333333333334,18.076923076923077,9.538461538461538,11.846153846153847,7.076923076923077,6.538461538461538
23.4,0.9590000000000002,0.8779999999999999,18.0,15.2,17.0,37.0,20.6,31.6,20.0,16.6,15.4,12.2,17.2,14.0
22.5,0.375,0.435,4.0,5.5,43.5,54.5,43.0,49.5,19.0,20.0,8.5,9.5,3.0,3.0
82.9090909090909,1.1010909090909091,0.9797272727272728,42.36363636363637,37.18181818181818,43.63636363636363,93.45454545454545,55.72727272727273,79.54545454545455,89.0909090909091,68.18181818181819,59.72727272727273,45.36363636363637,23.90909090909091,18.454545454545453
68.33333333333333,0.67925,0.5956666666666667,19.75,16.25,55.833333333333336,86.16666666666667,63.0,79.75,69.66666666666667,57.583333333333336,46.5,38.0,13.083333333333334,11.833333333333334
106.6470588235294,0.9667058823529411,1.046823529411765,42.88235294117647,36.294117647058826,44.8235294117647,94.23529411764706,63.588235294117645,83.94117647058823,110.76470588235294,114.0,78.52941176470588,85.94117647058823,13.941176470588236,14.411764705882353
73.0909090909091,0.7385454545454546,0.8306363636363637,19.90909090909091,20.90909090909091,48.0,66.81818181818181,47.90909090909091,58.81818181818182,75.54545454545455,85.0909090909091,51.90909090909091,62.90909090909091,6.0,6.545454545454546
56.92307692307692,0.8694615384615385,0.9879230769230769,16.76923076923077,17.846153846153847,41.07692307692308,46.38461538461539,39.30769230769231,41.53846153846154,41.72727272727273,50.23076923076923,40.76923076923077,39.53846153846154,4.461538461538462,4.538461538461538
54.5,0.699,0.7684,27.8,30.5,59.1,80.7,60.5,72.6,54.6,54.2,34.4,33.7,9.4,11.8
35.0,0.9978,0.9904000000000002,14.7,14.3,33.0,45.3,34.6,41.0,27.555555555555557,34.3,22.4,24.2,5.8,5.5
61.875,0.982875,0.7645,28.375,21.0,36.375,77.5,46.375,69.5,62.25,47.625,42.25,28.25,16.625,15.75
68.64285714285714,1.4872142857142858,1.1749285714285713,50.07142857142857,36.785714285714285,23.571428571428573,81.5,40.92857142857143,70.21428571428571,68.71428571428571,61.357142857142854,46.92857142857143,38.0,29.642857142857142,27.785714285714285
