date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2_5,PM2_5_24h,SO2,SO2_24h
20190211,0,Alashanmeng,Neimenggu,83.0,0.733,0.7,14.0,8.0,80.0,93.0,83.0,89.0,114.0,75.0,41.0,32.0,12.0,10.0
20190211,0,Ankang,Shanxi,78.0,1.133,0.967,16.0,10.0,45.0,79.0,61.0,71.0,,53.0,57.0,47.0,11.0,14.0
20190211,0,Anqing,Anhui,65.0,0.72,0.76,9.0,11.0,71.0,76.0,73.0,73.0,47.0,38.0,46.0,35.0,9.0,7.0
20190211,0,Anshan,Liaoning,91.0,1.229,1.6,47.0,40.0,22.0,74.0,42.0,63.0,99.0,96.0,67.0,66.0,18.0,28.0
20190211,0,Anshun,Guizhou,22.0,0.775,0.825,5.0,7.0,34.0,48.0,42.0,43.0,5.0,9.0,3.0,7.0,8.0,8.0
20190211,0,Anyang,Henan,86.0,0.9,0.88,19.0,13.0,43.0,72.0,46.0,64.0,75.0,66.0,63.0,68.0,5.0,9.0
20190211,0,Baicheng,Jilin,103.0,0.6,0.6,25.0,17.0,31.0,94.0,44.0,86.0,88.0,79.0,76.0,58.0,11.0,14.0
20190211,0,Baise,Guangxi,21.0,0.9,1.1,7.0,10.0,22.0,50.0,38.0,43.0,20.0,66.0,12.0,43.0,5.0,13.0
20190211,0,Baishan,Jilin,80.0,2.05,1.55,25.0,18.0,15.0,77.0,29.0,64.0,79.0,69.0,58.0,49.0,25.0,26.0
20190211,0,Baiyin,Gansu,60.0,0.65,0.65,25.0,13.0,42.0,83.0,69.0,79.0,68.0,66.0,27.0,30.0,20.0,29.0
20190211,0,Baoding,Hebei,136.0,1.567,1.25,41.0,30.0,26.0,70.0,45.0,64.0,137.0,103.0,103.0,74.0,32.0,24.0
20190211,0,Baoji,Shanxi,233.0,1.7380000000000002,1.538,29.0,22.0,40.0,85.0,62.0,72.0,205.0,148.0,182.0,138.0,6.0,7.0
20190211,0,Baoshan,Yunnan,43.0,0.45,0.55,7.0,8.0,80.0,94.0,85.0,90.0,34.0,34.0,19.0,19.0,5.0,6.0
20190211,0,Baotou,Neimenggu,61.0,0.467,1.017,8.0,28.0,69.0,73.0,60.0,62.0,70.0,63.0,21.0,32.0,7.0,24.0
20190211,0,Bayannur,Neimenggu,56.0,0.733,0.867,9.0,14.0,55.0,76.0,64.0,71.0,59.0,71.0,30.0,32.0,14.0,16.0
20190211,0,Bazhong,Sichuan,56.0,0.85,0.8,22.0,12.0,33.0,77.0,50.0,67.0,54.0,30.0,39.0,20.0,4.0,3.0
20190211,0,Beihai,Guangxi,96.0,1.275,1.25,18.0,17.0,23.0,61.0,38.0,49.0,86.0,79.0,71.0,59.0,6.0,6.0
20190211,0,Beijing,Beijing,81.0,0.858,0.525,33.0,22.0,26.0,55.0,36.0,51.0,73.0,37.0,59.0,26.0,11.0,6.0
20190211,0,Bengbu,Anhui,51.0,0.7829999999999999,0.7829999999999999,24.0,15.0,28.0,65.0,41.0,58.0,50.0,64.0,35.0,48.0,7.0,7.0
20190211,0,Benxi,Liaoning,67.0,1.2,1.783,28.0,35.0,33.0,68.0,45.0,57.0,72.0,96.0,48.0,61.0,16.0,25.0
20190211,0,Bijie,Guizhou,15.0,0.95,0.95,6.0,8.0,33.0,73.0,29.0,34.0,8.0,9.0,3.0,5.0,5.0,7.0
20190211,0,Binzhou,Shandong,74.0,1.033,0.633,35.0,19.0,42.0,76.0,53.0,72.0,78.0,29.0,53.0,19.0,27.0,20.0
20190211,0,Bozhou,Anhui,115.0,0.95,0.9,22.0,19.0,35.0,60.0,41.0,51.0,107.0,87.0,86.0,68.0,4.0,7.0
20190211,0,Cangzhou,Hebei,75.0,1.533,1.2,41.0,22.0,24.0,69.0,46.0,63.0,95.0,50.0,54.0,32.0,41.0,30.0
20190211,0,Changchun,Jilin,281.0,1.65,0.98,62.0,35.0,25.0,87.0,46.0,76.0,170.0,85.0,230.0,95.0,31.0,25.0
20190211,0,Changde,Hunan,110.0,1.26,1.2,15.0,13.0,44.0,56.0,51.0,55.0,88.0,62.0,82.0,62.0,4.0,3.0
20190211,0,Changsha,Hunan,124.0,0.96,0.93,12.0,12.0,35.0,39.0,36.0,37.0,80.0,21.0,93.0,33.0,3.0,3.0
20190211,0,Changzhi,Shanxi,116.0,1.44,1.52,29.0,24.0,56.0,90.0,64.0,77.0,112.0,95.0,87.0,73.0,25.0,22.0
20190211,0,Changzhou,Jiangsu,36.0,0.775,0.856,30.0,28.0,36.0,56.0,38.0,47.0,35.0,47.0,24.0,30.0,11.0,10.0
20190211,0,Chaoyang,Liaoning,67.0,1.425,1.175,26.0,19.0,30.0,70.0,48.0,61.0,77.0,55.0,48.0,37.0,24.0,24.0
20190211,0,Chaozhou,Guangdong,37.0,0.633,0.5670000000000001,12.0,7.0,60.0,89.0,73.0,79.0,36.0,25.0,22.0,17.0,10.0,8.0
20190211,0,Chengde,Hebei,58.0,1.28,0.96,44.0,26.0,10.0,63.0,23.0,56.0,63.0,44.0,40.0,24.0,21.0,16.0
20190211,0,Chengdu,Sichuan,66.0,0.85,0.778,30.0,16.0,43.0,75.0,58.0,69.0,70.0,45.0,47.0,28.0,5.0,4.0
20190211,0,Chenzhou,Hunan,15.0,0.86,0.76,12.0,13.0,30.0,31.0,28.0,28.0,12.0,14.0,7.0,7.0,4.0,4.0
20190211,0,Chifeng,Neimenggu,92.0,1.575,1.05,43.0,27.0,11.0,68.0,26.0,57.0,96.0,65.0,68.0,48.0,44.0,39.0
20190211,0,Chizhou,Anhui,71.0,0.633,0.7,29.0,34.0,52.0,73.0,54.0,56.0,62.0,58.0,51.0,47.0,5.0,6.0
20190211,0,Chongqing,Chongqing,36.0,0.888,0.8,19.0,16.0,18.0,44.0,20.0,39.0,34.0,25.0,25.0,18.0,5.0,5.0
20190211,0,Chongzuo,Guangxi,86.0,1.0,1.0,15.0,14.0,29.0,89.0,44.0,64.0,87.0,75.0,63.0,47.0,3.0,4.0
20190211,0,Chuzhou,Anhui,56.0,0.7,0.667,13.0,16.0,48.0,90.0,50.0,80.0,37.0,49.0,39.0,44.0,7.0,9.0
20190211,0,Dalian,Liaoning,32.0,0.8,0.57,27.0,15.0,36.0,81.0,55.0,73.0,29.0,24.0,22.0,14.0,22.0,17.0
20190211,0,Dandong,Liaoning,36.0,1.075,0.725,18.0,16.0,46.0,70.0,47.0,64.0,35.0,36.0,22.0,23.0,22.0,18.0
20190211,0,Daqing,Heilongjiang,76.0,0.72,0.44,41.0,21.0,44.0,74.0,50.0,67.0,78.0,36.0,55.0,19.0,21.0,14.0
20190211,0,Datong,Shanxi,67.0,0.867,2.117,23.0,31.0,52.0,58.0,46.0,49.0,81.0,77.0,36.0,46.0,39.0,64.0
20190211,0,Dazhou,Sichuan,58.0,0.9,0.7,40.0,21.0,40.0,89.0,53.0,73.0,58.0,31.0,40.0,22.0,10.0,15.0
20190211,0,Deyang,Sichuan,61.0,0.75,0.775,22.0,14.0,54.0,84.0,66.0,72.0,62.0,51.0,43.0,33.0,2.0,2.0
20190211,0,Dezhou,Shandong,117.0,1.033,0.967,21.0,20.0,40.0,74.0,53.0,65.0,122.0,74.0,88.0,44.0,10.0,22.0
20190211,0,Dingxi,Gansu,67.0,0.8,0.65,10.0,10.0,63.0,88.0,71.0,79.0,82.0,75.0,43.0,29.0,9.0,14.0
20190211,0,Dongguan,Guangdong,36.0,0.66,0.62,17.0,16.0,13.0,62.0,17.0,41.0,30.0,30.0,25.0,23.0,5.0,6.0
20190211,0,Dongying,Shandong,55.0,0.6,0.3,31.0,13.0,37.0,78.0,54.0,70.0,52.0,25.0,38.0,15.0,25.0,11.0
20190211,0,Ezhou,Hubei,64.0,0.7,0.7,11.0,14.0,48.0,49.0,41.0,42.0,61.0,42.0,45.0,30.0,2.0,2.0
