date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200324,0,Alashanmeng,34.0,0.5,0.5,8.0,10.0,102.0,124.0,96.0,114.0,32.0,48.0,24.0,26.0,9.0,9.0
20200324,0,Ankang,51.0,0.45,0.55,28.0,17.0,22.0,111.0,62.0,99.0,51.0,44.0,26.0,27.0,5.0,5.0
20200324,0,Anqing,30.0,0.43,0.55,23.0,21.0,64.0,118.0,90.0,104.0,30.0,56.0,19.0,24.0,9.0,8.0
20200324,0,Anshan,80.0,0.73,1.33,35.0,39.0,59.0,111.0,74.0,101.0,89.0,109.0,59.0,71.0,21.0,20.0
20200324,0,Anshun,46.0,0.6,0.47,19.0,14.0,80.0,126.0,96.0,113.0,38.0,46.0,32.0,38.0,17.0,16.0
20200324,0,Anyang,69.0,0.9,0.9,52.0,50.0,54.0,125.0,87.0,117.0,88.0,120.0,35.0,58.0,24.0,18.0
20200324,0,Baicheng,193.0,1.0,0.75,23.0,18.0,60.0,109.0,72.0,92.0,154.0,73.0,145.0,58.0,9.0,9.0
20200324,0,Baise,69.0,1.0,0.95,28.0,25.0,37.0,121.0,70.0,98.0,87.0,88.0,49.0,48.0,26.0,16.0
20200324,0,Baishan,60.0,0.7,0.6,29.0,16.0,42.0,102.0,69.0,96.0,70.0,58.0,36.0,39.0,10.0,12.0
20200324,0,Baiyin,85.0,1.55,0.9,22.0,13.0,66.0,103.0,85.0,98.0,119.0,106.0,33.0,28.0,184.0,59.0
20200324,0,Baoding,60.0,0.43,0.43,35.0,34.0,59.0,161.0,94.0,126.0,70.0,92.0,41.0,45.0,10.0,14.0
20200324,0,Baoji,96.0,0.72,0.73,43.0,41.0,53.0,137.0,95.0,118.0,122.0,132.0,72.0,81.0,9.0,12.0
20200324,0,Baoshan,56.0,0.65,0.7,10.0,15.0,97.0,143.0,118.0,133.0,40.0,51.0,40.0,41.0,5.0,6.0
20200324,0,Baotou,73.0,2.14,1.26,60.0,51.0,46.0,108.0,77.0,96.0,95.0,96.0,47.0,48.0,54.0,31.0
20200324,0,Bayannur,48.0,0.65,0.9,14.0,28.0,78.0,91.0,80.0,80.0,48.0,90.0,30.0,45.0,15.0,21.0
20200324,0,Bazhong,70.0,0.77,0.7,58.0,35.0,6.0,133.0,45.0,111.0,85.0,51.0,51.0,30.0,4.0,4.0
20200324,0,Beihai,36.0,0.6,0.63,20.0,15.0,39.0,81.0,59.0,71.0,36.0,43.0,16.0,24.0,8.0,10.0
20200324,0,Beijing,38.0,0.46,0.45,26.0,31.0,56.0,104.0,69.0,91.0,38.0,55.0,21.0,28.0,5.0,4.0
20200324,0,Bengbu,62.0,0.52,0.53,34.0,32.0,72.0,125.0,87.0,109.0,74.0,52.0,37.0,24.0,17.0,19.0
20200324,0,Benxi,93.0,0.92,0.98,38.0,32.0,41.0,111.0,68.0,98.0,105.0,79.0,69.0,48.0,12.0,14.0
20200324,0,Bijie,83.0,0.7,0.55,34.0,26.0,21.0,147.0,54.0,114.0,77.0,65.0,61.0,48.0,7.0,11.0
20200324,0,Binzhou,65.0,0.97,1.1,36.0,52.0,74.0,184.0,114.0,157.0,66.0,97.0,47.0,55.0,25.0,23.0
20200324,0,Bozhou,58.0,0.3,0.3,19.0,18.0,103.0,139.0,121.0,128.0,66.0,50.0,36.0,26.0,13.0,11.0
20200324,0,Cangzhou,62.0,0.73,0.73,42.0,42.0,56.0,177.0,73.0,140.0,74.0,89.0,43.0,48.0,14.0,17.0
20200324,0,Changchun,71.0,0.88,0.66,62.0,41.0,17.0,91.0,44.0,83.0,92.0,54.0,50.0,38.0,12.0,9.0
20200324,0,Changde,89.0,0.85,0.75,47.0,16.0,30.0,112.0,78.0,106.0,100.0,95.0,66.0,59.0,6.0,7.0
20200324,0,Changsha,138.0,1.01,1.02,39.0,22.0,35.0,99.0,63.0,84.0,91.0,90.0,105.0,89.0,8.0,7.0
20200324,0,Changzhi,55.0,0.42,0.66,18.0,36.0,119.0,162.0,129.0,143.0,60.0,83.0,24.0,37.0,11.0,14.0
20200324,0,Changzhou,53.0,0.72,0.62,66.0,40.0,25.0,115.0,63.0,102.0,56.0,44.0,26.0,22.0,10.0,10.0
20200324,0,Chaoyang,47.0,0.65,0.63,15.0,12.0,88.0,101.0,89.0,95.0,47.0,38.0,24.0,15.0,12.0,14.0
20200324,0,Chaozhou,58.0,0.8,0.85,17.0,19.0,102.0,143.0,112.0,127.0,65.0,61.0,23.0,41.0,13.0,13.0
20200324,0,Chengde,56.0,0.7,0.63,44.0,34.0,41.0,98.0,68.0,89.0,61.0,44.0,28.0,16.0,10.0,12.0
20200324,0,Chengdu,91.0,0.84,0.77,97.0,59.0,35.0,170.0,117.0,150.0,131.0,104.0,62.0,51.0,8.0,10.0
20200324,0,Chenzhou,39.0,0.82,0.8,15.0,12.0,47.0,84.0,62.0,74.0,33.0,25.0,27.0,19.0,6.0,7.0
20200324,0,Chifeng,80.0,0.8,0.67,46.0,29.0,35.0,94.0,56.0,81.0,110.0,52.0,54.0,23.0,23.0,20.0
20200324,0,Chizhou,46.0,0.4,0.55,19.0,34.0,57.0,115.0,75.0,91.0,46.0,53.0,23.0,23.0,10.0,16.0
20200324,0,Chongqing,57.0,1.15,0.86,49.0,43.0,47.0,141.0,92.0,121.0,63.0,67.0,40.0,38.0,9.0,11.0
20200324,0,Chongzuo,45.0,0.35,0.35,9.0,12.0,62.0,99.0,75.0,90.0,45.0,53.0,28.0,34.0,5.0,5.0
20200324,0,Chuzhou,80.0,1.05,0.93,105.0,53.0,20.0,116.0,59.0,95.0,110.0,69.0,53.0,34.0,13.0,9.0
20200324,0,Dalian,55.0,0.76,0.56,56.0,32.0,40.0,107.0,59.0,94.0,59.0,48.0,34.0,26.0,16.0,13.0
20200324,0,Dandong,43.0,0.67,0.88,17.0,22.0,78.0,101.0,82.0,95.0,43.0,62.0,26.0,41.0,17.0,20.0
20200324,0,Daqing,40.0,0.54,0.46,23.0,16.0,56.0,93.0,63.0,88.0,40.0,32.0,26.0,22.0,9.0,8.0
20200324,0,Datong,70.0,0.6,0.77,19.0,28.0,100.0,115.0,90.0,98.0,89.0,59.0,33.0,21.0,16.0,26.0
20200324,0,Dazhou,90.0,0.78,0.63,72.0,50.0,27.0,119.0,54.0,96.0,115.0,68.0,67.0,37.0,22.0,13.0
20200324,0,Deyang,80.0,0.85,0.7,78.0,48.0,42.0,158.0,100.0,138.0,110.0,89.0,52.0,42.0,7.0,6.0
20200324,0,Dezhou,85.0,0.83,0.73,31.0,34.0,90.0,147.0,111.0,134.0,120.0,117.0,60.0,54.0,15.0,21.0
