date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200213,0,Alashanmeng,27.0,0.3,0.35,5.0,7.0,86.0,101.0,86.0,97.0,22.0,21.0,16.0,15.0,7.0,8.0
20200213,0,Ankang,68.0,0.75,0.85,10.0,13.0,34.0,88.0,46.0,75.0,55.0,51.0,49.0,44.0,5.0,5.0
20200213,0,Anqing,30.0,0.7,0.68,28.0,17.0,34.0,78.0,58.0,72.0,24.0,25.0,21.0,23.0,7.0,7.0
20200213,0,Anshan,64.0,0.85,0.78,18.0,16.0,84.0,117.0,78.0,102.0,58.0,44.0,46.0,33.0,10.0,12.0
20200213,0,Anshun,34.0,0.43,0.43,7.0,10.0,50.0,78.0,60.0,71.0,23.0,22.0,24.0,21.0,33.0,24.0
20200213,0,Anyang,90.0,1.23,0.9,12.0,17.0,53.0,133.0,76.0,107.0,66.0,78.0,67.0,74.0,10.0,9.0
20200213,0,Baicheng,129.0,1.6,1.3,27.0,20.0,78.0,97.0,82.0,82.0,126.0,101.0,98.0,39.0,12.0,12.0
20200213,0,Baise,66.0,1.2,1.2,23.0,18.0,15.0,84.0,45.0,61.0,70.0,77.0,48.0,54.0,14.0,14.0
20200213,0,Baishan,60.0,2.4,2.1,21.0,20.0,36.0,109.0,48.0,92.0,69.0,69.0,40.0,45.0,16.0,20.0
20200213,0,Baiyin,51.0,0.85,0.9,18.0,19.0,47.0,94.0,67.0,83.0,52.0,48.0,31.0,28.0,82.0,32.0
20200213,0,Baoding,288.0,2.57,2.47,72.0,44.0,39.0,146.0,85.0,124.0,278.0,238.0,238.0,201.0,10.0,15.0
20200213,0,Baoji,159.0,1.06,0.93,32.0,22.0,44.0,126.0,79.0,112.0,122.0,102.0,121.0,94.0,8.0,13.0
20200213,0,Baoshan,29.0,0.45,0.45,5.0,7.0,77.0,104.0,86.0,98.0,15.0,17.0,20.0,16.0,4.0,5.0
20200213,0,Baotou,140.0,3.2,2.56,85.0,58.0,6.0,95.0,53.0,85.0,127.0,99.0,107.0,77.0,45.0,42.0
20200213,0,Bayannur,199.0,1.75,1.45,37.0,29.0,59.0,112.0,84.0,98.0,206.0,158.0,149.0,111.0,67.0,30.0
20200213,0,Bazhong,104.0,0.87,0.8,18.0,15.0,18.0,89.0,37.0,65.0,96.0,72.0,78.0,62.0,3.0,4.0
20200213,0,Beihai,64.0,0.73,0.63,16.0,9.0,39.0,86.0,65.0,80.0,65.0,59.0,46.0,43.0,8.0,7.0
20200213,0,Beijing,281.0,2.65,2.33,67.0,48.0,30.0,135.0,74.0,113.0,164.0,145.0,231.0,207.0,2.0,5.0
20200213,0,Bengbu,61.0,0.7,0.72,12.0,16.0,62.0,101.0,81.0,91.0,55.0,45.0,44.0,36.0,8.0,9.0
20200213,0,Benxi,65.0,0.93,0.92,34.0,26.0,40.0,100.0,58.0,90.0,57.0,41.0,47.0,33.0,13.0,21.0
20200213,0,Bijie,128.0,0.95,0.7,15.0,11.0,26.0,110.0,55.0,86.0,103.0,58.0,97.0,52.0,8.0,12.0
20200213,0,Binzhou,114.0,1.17,1.17,36.0,32.0,46.0,112.0,74.0,99.0,99.0,83.0,86.0,73.0,22.0,18.0
20200213,0,Bozhou,99.0,0.85,0.75,14.0,13.0,71.0,100.0,82.0,90.0,87.0,67.0,74.0,58.0,6.0,5.0
20200213,0,Cangzhou,101.0,1.07,1.0,24.0,17.0,48.0,110.0,77.0,96.0,106.0,78.0,76.0,58.0,17.0,16.0
20200213,0,Changchun,98.0,1.29,0.87,52.0,27.0,23.0,114.0,26.0,108.0,86.0,54.0,73.0,53.0,10.0,15.0
20200213,0,Changde,44.0,0.97,0.93,12.0,9.0,29.0,66.0,40.0,54.0,27.0,24.0,31.0,22.0,4.0,3.0
20200213,0,Changsha,74.0,1.78,1.52,44.0,27.0,7.0,47.0,20.0,36.0,45.0,31.0,54.0,36.0,5.0,5.0
20200213,0,Changzhi,43.0,0.8,1.02,19.0,28.0,77.0,118.0,95.0,106.0,41.0,53.0,30.0,38.0,18.0,16.0
20200213,0,Changzhou,63.0,0.98,0.75,27.0,21.0,53.0,101.0,70.0,91.0,64.0,57.0,45.0,48.0,6.0,7.0
20200213,0,Chaoyang,105.0,1.32,1.4,20.0,19.0,26.0,120.0,46.0,98.0,78.0,95.0,79.0,88.0,11.0,20.0
20200213,0,Chaozhou,73.0,0.9,0.7,20.0,10.0,28.0,109.0,63.0,94.0,42.0,50.0,53.0,47.0,7.0,7.0
20200213,0,Chengde,170.0,2.38,2.17,47.0,44.0,27.0,125.0,51.0,94.0,150.0,135.0,129.0,111.0,12.0,27.0
20200213,0,Chengdu,114.0,0.91,0.96,20.0,24.0,48.0,105.0,73.0,86.0,97.0,99.0,86.0,85.0,6.0,7.0
20200213,0,Chenzhou,44.0,1.02,0.95,22.0,16.0,10.0,81.0,24.0,60.0,44.0,38.0,31.0,28.0,5.0,6.0
20200213,0,Chifeng,125.0,1.57,1.25,28.0,20.0,63.0,120.0,82.0,108.0,102.0,86.0,95.0,69.0,26.0,23.0
20200213,0,Chizhou,20.0,0.9,0.85,14.0,13.0,17.0,48.0,30.0,41.0,19.0,26.0,14.0,23.0,6.0,6.0
20200213,0,Chongqing,81.0,0.85,0.84,28.0,24.0,41.0,94.0,63.0,81.0,73.0,63.0,60.0,51.0,6.0,7.0
20200213,0,Chongzuo,80.0,0.8,0.65,29.0,18.0,16.0,77.0,44.0,60.0,86.0,80.0,59.0,59.0,5.0,5.0
