date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200327,0,Alashanmeng,42.0,0.3,0.35,5.0,5.0,85.0,97.0,85.0,89.0,42.0,49.0,23.0,19.0,6.0,6.0
20200327,0,Ankang,70.0,0.25,0.6,9.0,25.0,72.0,72.0,56.0,56.0,90.0,123.0,25.0,44.0,4.0,8.0
20200327,0,Anqing,24.0,0.52,0.65,19.0,31.0,66.0,80.0,58.0,65.0,20.0,30.0,17.0,22.0,4.0,7.0
20200327,0,Anshan,,,0.95,,25.0,,107.0,55.0,70.0,,65.0,,39.0,,13.0
20200327,0,Anshun,71.0,0.5,0.5,10.0,9.0,99.0,151.0,129.0,139.0,62.0,49.0,52.0,42.0,11.0,8.0
20200327,0,Anyang,19.0,0.6,0.63,15.0,18.0,56.0,77.0,59.0,70.0,19.0,56.0,10.0,28.0,7.0,6.0
20200327,0,Baicheng,424.0,2.6,0.95,79.0,23.0,25.0,90.0,53.0,78.0,415.0,133.0,386.0,84.0,21.0,8.0
20200327,0,Baise,60.0,1.0,0.9,10.0,17.0,73.0,122.0,93.0,104.0,69.0,71.0,43.0,48.0,31.0,20.0
20200327,0,Baishan,23.0,0.5,0.75,5.0,20.0,75.0,114.0,70.0,84.0,23.0,63.0,6.0,24.0,8.0,14.0
20200327,0,Baiyin,52.0,0.75,0.75,33.0,17.0,47.0,73.0,57.0,68.0,54.0,93.0,19.0,30.0,10.0,9.0
20200327,0,Baoding,25.0,0.18,0.25,19.0,21.0,54.0,79.0,56.0,70.0,25.0,48.0,13.0,28.0,5.0,8.0
20200327,0,Baoji,,,0.3,,14.0,,84.0,72.0,77.0,,452.0,,62.0,,5.0
20200327,0,Baoshan,65.0,0.65,0.6,9.0,14.0,118.0,130.0,123.0,124.0,52.0,38.0,47.0,26.0,5.0,6.0
20200327,0,Baotou,,,0.46,,10.0,,79.0,70.0,75.0,,23.0,,8.0,,7.0
20200327,0,Bayannur,,,0.45,,8.0,,84.0,81.0,83.0,,38.0,,13.0,,9.0
20200327,0,Bazhong,99.0,0.3,0.57,8.0,21.0,78.0,115.0,80.0,95.0,147.0,109.0,38.0,44.0,3.0,4.0
20200327,0,Beihai,,,0.4,,8.0,,70.0,54.0,64.0,,37.0,,16.0,,7.0
20200327,0,Beijing,21.0,0.19,0.25,11.0,9.0,63.0,89.0,71.0,77.0,21.0,24.0,6.0,8.0,2.0,3.0
20200327,0,Bengbu,38.0,0.45,0.9,13.0,30.0,54.0,54.0,33.0,33.0,38.0,70.0,15.0,54.0,10.0,13.0
