date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20200326,0,Alashanmeng,46.0,0.4,0.4,4.0,8.0,98.0,130.0,95.0,103.0,46.0,412.0,26.0,75.0,7.0,8.0
20200326,0,Ankang,55.0,0.65,0.6,29.0,23.0,13.0,92.0,41.0,72.0,59.0,53.0,33.0,33.0,6.0,6.0
20200326,0,Anqing,40.0,1.05,0.77,33.0,48.0,29.0,64.0,25.0,49.0,32.0,48.0,28.0,32.0,6.0,6.0
20200326,0,Anshan,53.0,0.52,0.65,10.0,18.0,108.0,147.0,108.0,127.0,56.0,70.0,28.0,33.0,11.0,14.0
20200326,0,Anshun,53.0,0.5,0.47,9.0,9.0,101.0,134.0,115.0,124.0,44.0,44.0,37.0,37.0,8.0,7.0
20200326,0,Anyang,59.0,0.8,0.77,26.0,35.0,64.0,125.0,88.0,101.0,68.0,84.0,42.0,51.0,9.0,14.0
20200326,0,Baicheng,76.0,0.55,0.95,18.0,28.0,62.0,129.0,82.0,117.0,101.0,122.0,27.0,85.0,7.0,14.0
20200326,0,Baise,52.0,0.9,0.85,18.0,19.0,47.0,96.0,72.0,79.0,54.0,60.0,31.0,37.0,26.0,15.0
20200326,0,Baishan,66.0,1.0,0.8,35.0,23.0,38.0,114.0,74.0,100.0,81.0,64.0,33.0,27.0,16.0,18.0
20200326,0,Baiyin,210.0,0.65,0.95,6.0,18.0,74.0,84.0,74.0,80.0,357.0,335.0,56.0,57.0,5.0,34.0
20200326,0,Baoding,118.0,0.58,0.83,63.0,51.0,48.0,149.0,93.0,128.0,149.0,134.0,89.0,84.0,17.0,20.0
20200326,0,Baoji,446.0,0.36,0.73,21.0,37.0,64.0,169.0,116.0,152.0,546.0,141.0,75.0,70.0,6.0,10.0
20200326,0,Baoshan,44.0,0.5,0.6,8.0,14.0,109.0,130.0,125.0,128.0,35.0,38.0,31.0,29.0,5.0,6.0
20200326,0,Baotou,21.0,0.5,0.94,11.0,39.0,68.0,118.0,72.0,83.0,18.0,255.0,10.0,60.0,8.0,25.0
20200326,0,Bayannur,45.0,0.45,0.7,13.0,19.0,60.0,84.0,69.0,77.0,45.0,242.0,17.0,46.0,14.0,16.0
20200326,0,Bazhong,70.0,0.77,0.77,49.0,30.0,8.0,121.0,41.0,98.0,77.0,55.0,51.0,37.0,4.0,4.0
20200326,0,Beihai,44.0,0.53,0.43,16.0,9.0,43.0,82.0,63.0,78.0,44.0,34.0,22.0,17.0,8.0,8.0
