date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180118,0,Alashanmeng,41.0,0.7,0.5329999999999999,17.0,12.0,82.0,98.0,80.0,93.0,36.0,49.0,28.0,30.0,11.0,10.0
20180118,0,Ankang,117.0,1.567,1.467,48.0,48.0,31.0,84.0,40.0,58.0,144.0,130.0,88.0,83.0,33.0,27.0
20180118,0,Anqing,153.0,1.025,0.825,75.0,52.0,34.0,104.0,53.0,85.0,158.0,125.0,116.0,109.0,17.0,9.0
20180118,0,Anshan,117.0,2.071,1.557,40.0,41.0,26.0,63.0,23.0,56.0,134.0,99.0,88.0,51.0,18.0,28.0
20180118,0,Anshun,76.0,0.75,0.9,15.0,20.0,51.0,97.0,66.0,82.0,76.0,63.0,55.0,46.0,35.0,38.0
20180118,0,Anyang,345.0,4.04,4.26,113.0,106.0,16.0,47.0,17.0,30.0,407.0,384.0,294.0,297.0,80.0,54.0
20180118,0,Baicheng,48.0,0.35,0.6,17.0,26.0,55.0,75.0,55.0,67.0,47.0,84.0,22.0,72.0,12.0,17.0
20180118,0,Baise,142.0,2.25,1.65,38.0,35.0,3.0,26.0,10.0,21.0,147.0,95.0,108.0,65.0,14.0,27.0
20180118,0,Baishan,59.0,1.15,1.5,17.0,34.0,60.0,85.0,74.0,76.0,65.0,121.0,40.0,67.0,24.0,50.0
20180118,0,Baiyin,88.0,1.05,0.7,43.0,22.0,18.0,81.0,36.0,77.0,123.0,89.0,41.0,28.0,55.0,25.0
20180118,0,Baoding,231.0,2.9,3.033,102.0,95.0,8.0,20.0,9.0,14.0,301.0,270.0,180.0,156.0,53.0,52.0
20180118,0,Baoji,101.0,1.275,1.338,58.0,54.0,13.0,91.0,31.0,76.0,150.0,196.0,74.0,102.0,14.0,17.0
20180118,0,Baoshan,50.0,0.65,0.8,11.0,19.0,70.0,112.0,84.0,100.0,43.0,61.0,35.0,40.0,13.0,16.0
20180118,0,Baotou,85.0,1.8,1.433,66.0,39.0,11.0,73.0,28.0,59.0,117.0,121.0,48.0,39.0,27.0,40.0
20180118,0,Bayannur,35.0,0.333,0.3670000000000001,20.0,16.0,61.0,82.0,68.0,78.0,26.0,82.0,13.0,23.0,6.0,7.0
20180118,0,Bazhong,99.0,1.075,1.05,44.0,38.0,24.0,91.0,39.0,70.0,111.0,95.0,74.0,65.0,6.0,6.0
20180118,0,Beihai,125.0,1.075,1.125,33.0,33.0,85.0,155.0,85.0,122.0,117.0,110.0,94.0,83.0,9.0,12.0
20180118,0,Beijing,31.0,0.62,1.067,44.0,51.0,31.0,81.0,53.0,68.0,30.0,100.0,12.0,41.0,4.0,9.0
20180118,0,Bengbu,133.0,1.0,1.4169999999999998,35.0,49.0,46.0,80.0,34.0,55.0,123.0,154.0,101.0,138.0,12.0,16.0
20180118,0,Benxi,71.0,1.15,1.933,46.0,46.0,14.0,59.0,23.0,41.0,88.0,127.0,51.0,65.0,26.0,35.0
