date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180321,0,Alashanmeng,64.0,0.3670000000000001,0.5,8.0,11.0,100.0,123.0,101.0,110.0,76.0,272.0,37.0,74.0,9.0,10.0
20180321,0,Ankang,43.0,0.7,0.767,22.0,16.0,54.0,120.0,84.0,111.0,42.0,36.0,20.0,22.0,19.0,13.0
20180321,0,Anqing,63.0,0.7,0.675,10.0,13.0,104.0,107.0,103.0,103.0,61.0,44.0,44.0,44.0,9.0,7.0
20180321,0,Anshan,59.0,1.3,1.2,60.0,34.0,27.0,95.0,50.0,87.0,65.0,42.0,38.0,21.0,37.0,29.0
20180321,0,Anshun,54.0,0.725,0.675,24.0,22.0,78.0,126.0,103.0,110.0,52.0,84.0,26.0,48.0,16.0,31.0
20180321,0,Anyang,55.0,1.1,1.02,30.0,23.0,61.0,101.0,72.0,93.0,58.0,54.0,33.0,27.0,12.0,14.0
20180321,0,Baicheng,59.0,0.6,0.6,31.0,24.0,48.0,127.0,70.0,119.0,57.0,69.0,41.0,48.0,13.0,13.0
20180321,0,Baise,44.0,1.25,1.15,19.0,24.0,68.0,126.0,87.0,113.0,33.0,57.0,24.0,31.0,36.0,24.0
20180321,0,Baishan,41.0,1.1,0.8,21.0,13.0,57.0,104.0,80.0,101.0,35.0,26.0,23.0,14.0,6.0,14.0
20180321,0,Baiyin,160.0,0.65,1.05,9.0,16.0,93.0,99.0,96.0,96.0,268.0,277.0,54.0,83.0,7.0,18.0
20180321,0,Baoding,62.0,0.767,0.517,44.0,41.0,40.0,100.0,63.0,92.0,71.0,65.0,41.0,36.0,14.0,25.0
20180321,0,Baoji,132.0,0.983,1.05,56.0,36.0,35.0,129.0,84.0,111.0,145.0,134.0,100.0,106.0,7.0,12.0
20180321,0,Baoshan,73.0,0.65,0.75,9.0,15.0,117.0,148.0,126.0,136.0,57.0,62.0,21.0,26.0,8.0,9.0
20180321,0,Baotou,75.0,1.467,1.5830000000000002,59.0,54.0,34.0,103.0,55.0,88.0,82.0,92.0,54.0,55.0,14.0,27.0
20180321,0,Bayannur,73.0,1.0,0.633,34.0,20.0,58.0,120.0,82.0,109.0,93.0,73.0,50.0,32.0,9.0,11.0
20180321,0,Bazhong,36.0,0.725,0.725,32.0,25.0,25.0,81.0,43.0,68.0,35.0,31.0,18.0,17.0,4.0,4.0
20180321,0,Beihai,52.0,0.95,0.925,15.0,12.0,84.0,123.0,101.0,113.0,28.0,24.0,21.0,11.0,9.0,9.0
20180321,0,Beijing,55.0,0.608,0.483,53.0,33.0,30.0,95.0,54.0,87.0,57.0,44.0,32.0,23.0,4.0,4.0
20180321,0,Bengbu,82.0,0.833,0.833,30.0,35.0,52.0,85.0,53.0,76.0,71.0,77.0,60.0,64.0,10.0,10.0
20180321,0,Benxi,38.0,0.7,0.5329999999999999,29.0,14.0,47.0,103.0,75.0,98.0,36.0,20.0,17.0,9.0,11.0,12.0
20180321,0,Bijie,76.0,1.0,1.1,16.0,19.0,102.0,133.0,113.0,122.0,100.0,85.0,46.0,38.0,11.0,13.0
20180321,0,Binzhou,53.0,0.633,0.467,34.0,20.0,55.0,85.0,67.0,81.0,53.0,52.0,27.0,22.0,32.0,15.0
20180321,0,Bozhou,66.0,0.7,0.7,31.0,20.0,65.0,94.0,79.0,87.0,80.0,73.0,37.0,37.0,20.0,12.0
20180321,0,Cangzhou,57.0,0.5670000000000001,0.667,53.0,42.0,56.0,98.0,79.0,92.0,61.0,68.0,34.0,29.0,24.0,24.0
20180321,0,Changchun,56.0,0.81,0.7,41.0,30.0,46.0,112.0,65.0,101.0,58.0,44.0,39.0,24.0,13.0,16.0
20180321,0,Changde,67.0,1.28,1.12,46.0,22.0,39.0,128.0,76.0,121.0,76.0,65.0,48.0,50.0,15.0,8.0
20180321,0,Changsha,98.0,1.25,0.84,68.0,29.0,14.0,96.0,56.0,83.0,92.0,59.0,73.0,43.0,10.0,5.0
20180321,0,Changzhi,70.0,1.32,1.12,23.0,17.0,81.0,140.0,108.0,134.0,86.0,79.0,50.0,54.0,17.0,9.0
20180321,0,Changzhou,31.0,0.867,1.033,36.0,42.0,48.0,54.0,38.0,41.0,30.0,60.0,19.0,42.0,10.0,13.0
20180321,0,Chaoyang,56.0,0.825,0.625,29.0,14.0,52.0,100.0,74.0,97.0,59.0,40.0,35.0,21.0,42.0,30.0
20180321,0,Chaozhou,40.0,0.733,0.867,12.0,17.0,85.0,85.0,78.0,78.0,13.0,31.0,7.0,18.0,9.0,10.0
20180321,0,Chengde,48.0,0.78,0.66,38.0,26.0,42.0,114.0,72.0,106.0,47.0,43.0,32.0,24.0,8.0,9.0
20180321,0,Chengdu,106.0,1.167,0.933,92.0,55.0,20.0,105.0,57.0,87.0,151.0,123.0,79.0,61.0,13.0,11.0
20180321,0,Chenzhou,42.0,0.86,0.98,17.0,17.0,68.0,73.0,66.0,66.0,41.0,31.0,26.0,18.0,6.0,6.0
20180321,0,Chifeng,70.0,1.125,1.25,47.0,29.0,21.0,83.0,48.0,74.0,88.0,58.0,48.0,30.0,29.0,24.0
20180321,0,Chizhou,66.0,0.5670000000000001,0.633,11.0,17.0,91.0,107.0,99.0,100.0,51.0,49.0,47.0,45.0,15.0,15.0
20180321,0,Chongqing,44.0,0.865,0.8590000000000001,59.0,37.0,29.0,104.0,63.0,86.0,43.0,34.0,19.0,18.0,9.0,7.0
20180321,0,Chongzuo,63.0,0.85,0.7,15.0,14.0,105.0,131.0,114.0,120.0,34.0,25.0,22.0,14.0,7.0,6.0
20180321,0,Chuzhou,66.0,0.5329999999999999,0.5329999999999999,19.0,20.0,65.0,105.0,63.0,80.0,,56.0,47.0,52.0,6.0,7.0
20180321,0,Dalian,63.0,0.96,0.97,41.0,35.0,55.0,106.0,61.0,92.0,74.0,60.0,38.0,30.0,17.0,18.0
